board	similarity
iPod	0.051615572278
L_BeautyCare	0.051615572278
Linguistics	0.0418015567095
Aboriginal	0.0312822297649
Instant_Mess	0.030460688625
Pistons	0.0269600595192
Taiwanlit	0.023071006155
StarWars	0.0219344252215
Android	0.021480133394
PSP-PSV	0.0185055669685
Texas	0.018388647714
Drink	0.015990163548
Gossiping	0.0153033275514
MP3-player	0.0141688058616
R_Language	0.0141127192038
Korea	0.0139829090367
Realm	0.0136884915833
TW-language	0.0134748995222
MacShop	0.0134194510792
MobileComm	0.0126794537628
FITNESS	0.0124777318219
StrikeShoot	0.0116958495596
NDS	0.0113993551238
HANGUKMAL	0.0110288583433
creditcard	0.0106918938559
Drama	0.0105038435258
street_style	0.0101945888482
Buddhism	0.0101322892023
points	0.00930299002708
movie	0.00914194607571
Aviation	0.00884679156669
Tobacco	0.00877863958095
einvoice	0.00872727220479
Facebook	0.00849431361283
KoreaStudy	0.00832461641245
hypermall	0.00801060391341
BeautySalon	0.00796335602703
SuperHeroes	0.00777513458258
CrossStrait	0.00747453851745
Virgo	0.00737208179052
mobile-game	0.00735885048856
KoreaDrama	0.00733270171219
mobilesales	0.00730339114037
TW_Entertain	0.00719256221834
Beauty	0.0071389949278
fastfood	0.00701230784976
gay	0.00686439693346
ToS_Match	0.00685522509318
BlizzHeroes	0.00663749323341
Salesperson	0.00660748833827
Baseball	0.00629424518474
Old-Games	0.0061657342291
HardwareSale	0.00613447737647
CATCH	0.00601295415394
nb-shopping	0.00597152198745
Audiophile	0.00592311176234
Railway	0.00591729662827
WOW	0.00589363606662
forsale	0.00581829308509
StarCraft	0.00579913474717
PC_Shopping	0.00577719326439
OverWatch	0.00568298215925
HsinTien	0.00566930284858
Yunlin	0.00562847799216
biker	0.00555680042851
BeautyMarket	0.00529597628682
watch	0.00497522314392
MAC	0.00492051205825
Hualien	0.00480206506016
E-appliance	0.00480024586113
car	0.00469615471379
NTU	0.00464138238964
COC	0.00463497095988
SportLottery	0.00450455749666
ToS	0.00449850113036
FORMULA1	0.00406334273077
Palmar_Drama	0.004053080342
Hsinchu	0.00400957306862
Rhinos	0.00399638404068
BabyProducts	0.00398065597287
Kaohsiung	0.0039768882353
Drama-Ticket	0.00391207532428
travel	0.00388976072607
WomenTalk	0.00387983374296
Elephants	0.00387690813241
home-sale	0.00365647692691
Monkeys	0.00364386119973
Diary	0.00364241315286
MenTalk	0.00363799307112
BoardGame	0.00361773386726
AKB48	0.00361641131701
Lions	0.00360172423222
MakeUp	0.003461599468
Tech_Job	0.00328636640147
Militarylife	0.0031776843983
HelpBuy	0.00309582400356
Steam	0.00309157648766
e-shopping	0.00295908606651
LoL	0.00290188739261
Hearthstone	0.00274107672535
HatePolitics	0.00269731332432
sex	0.00257243413327
marvel	0.00252653402218
ask	0.00249234466255
Wanted	0.00248203387505
Stock	0.00226292953914
Salary	0.00224065542135
DC_SALE	0.00204297545383
BuyTogether	0.00198157156723
NBA	0.00180697164271
Japan_Travel	0.00164825121892
AllTogether	0.00164155176685
TaichungBun	0.00152514618109
C_Chat	0.00131153807625
BabyMother	0.00113252944926
Tainan	0.0011195179261
