board	similarity
Calendar	0.259943532281
learnyf	0.230945066394
Cloud	0.163097483973
Refresh	0.140989806443
share	0.140716504604
AsiaMovies	0.136481914203
speech	0.132858253203
ZACTION	0.112386060324
KIDs	0.0893620478468
Espannol	0.0858123805056
dance	0.0836247125799
OCU	0.0821371107824
drawing	0.0660150397851
Ourmovies	0.0638698072691
Language	0.0557179301387
TaiwanJobs	0.0501702224598
ZCLUB	0.0492597576585
unemployed	0.0480358693263
Design	0.0471530011582
Volunteer	0.0465611459017
CFP	0.0433166584801
TOEIC	0.0397450441243
THU_Talk	0.0380153492061
JOB-Hunting	0.0353707652745
Preschooler	0.0315111849485
GMAT	0.0301455876686
Health_Life	0.0281497828978
HRM	0.0278283909742
GRE	0.0267073691071
love-vegetal	0.0264415318627
FongShan	0.0253930663895
Aussiekiwi	0.02411670345
NightLife	0.0236264933585
Taipei	0.0224703748201
TOEFL_iBT	0.0221706721816
Oversea_Job	0.0214889191262
mobile-game	0.0212360851854
BigBanciao	0.020109445624
baking	0.0186796446387
talk	0.0172637095269
IELTS	0.016532892333
EuropeTravel	0.0150498678424
CareerPlan	0.0147545888886
ChangHua	0.0145184586882
Road_Running	0.0142970562677
Keelung	0.0138197968622
cookclub	0.0127786431147
Lifeismoney	0.012471289702
TaichungBun	0.01233764326
toberich	0.0101881257521
HsinChuang	0.00985184827573
Aviation	0.00967028300266
home-sale	0.00934680863439
MuscleBeach	0.00921177058446
part-time	0.00897270778876
BikerShop	0.00884737430969
ShuangHe	0.00797731866771
PC_Shopping	0.00692469852887
Test	0.00599630033392
car	0.00578947363401
joke	0.00567436718186
Kaohsiung	0.00549674397514
GetMarry	0.00512427615357
AllTogether	0.00459469969759
Hate	0.00432268279781
Gossiping	0.00153493301388
