board	similarity
job	0.0829324217754
part-timeBM	0.0510081411387
XiangSheng	0.0327930218189
gender-TIE	0.0313386598367
NTUB	0.0278344897686
Feminism	0.0254586307666
NCUT	0.0239876389687
HomeTeach	0.0213210822335
NTUT_Talk	0.0204194626252
NTUEtalk	0.0204194626252
soho	0.0201178418557
TAS	0.0169297317945
NTU	0.0169082349526
ScenicPhoto	0.0150705591764
SCU_Talk	0.0136899329272
NTPU_TALK	0.0136377471169
Q_ary	0.0135271914588
teaching	0.0122883294697
FCU_Talk	0.0115644943003
Printer3D	0.0110722103118
Facebook	0.0109796306321
Calendar	0.0109610734346
CYUT	0.0108271898591
BigPeitou	0.0103770731672
NTUST_Talk	0.0103341944372
FCU_GoodLife	0.010055816498
TKU_Talk	0.00978837978539
BikerShop	0.00972706428869
Pet_boarding	0.00961343600656
Neihu	0.00951057285193
NewActivity	0.00897270778876
Zhongzheng	0.00877581147339
gardener	0.00864323691452
Lawyer	0.00840202060082
Marketing	0.00837052943078
Taipei	0.00830090197993
TaichungBun	0.00823928028905
Shu-Lin	0.00794634761541
SW_Job	0.00742669279317
Kaohsiung	0.00740626792877
rent-exp	0.00737938259441
Drama	0.00719965826074
CYCU_Talk	0.00693780645355
SevenKnights	0.0065466763664
toberich	0.00651678764282
learnyf	0.00624103655839
Holland	0.00604808105255
Pedal	0.00597800949546
mobilesales	0.00594941486936
Hsinchu	0.00576824057573
Chiayi	0.00572989097498
Instant_Mess	0.00567687179089
TamShui	0.00560310325787
Health_Life	0.0054088907396
Windows	0.00531329275513
ask	0.0052543782229
XBOX	0.00519819862269
MenTalk	0.00514900533321
Refresh	0.00514629340027
drawing	0.00514213836779
TaichungCont	0.00512638382486
Miaoli	0.00500593617801
model	0.00465250284249
Tainan	0.00460213034385
forsale	0.00451276240602
baking	0.0044994554205
BigShiLin	0.00443682516755
CVS	0.00419843961506
NCU_Talk	0.00416979441642
mobile-game	0.00408044583937
NCHUS	0.00391249407089
nb-shopping	0.0037637195251
HardwareSale	0.00372457944943
I-Lan	0.00366357151556
graduate	0.00354525568889
TuCheng	0.00351488378424
Wanted	0.00343771951134
Coffee	0.00343754329831
cookclub	0.00307805293631
Rent_ya	0.00301782075154
AllTogether	0.00287621002402
Road_Running	0.00274713362908
BigSanchung	0.00267683512787
Keelung	0.00265542976094
biker	0.00265011161465
GetMarry	0.00259566251466
WomenTalk	0.00249026009354
lesbian	0.00247896821638
equal_change	0.00244429805197
ChungLi	0.00242441177406
Lifeismoney	0.00239631842366
Baseball	0.00239267552766
Taoyuan	0.00236215104253
Japan_Travel	0.00235829504998
Food	0.00227033183868
ShuangHe	0.00216926320587
marriage	0.0021435056409
Rent_apart	0.00213197435922
Gossiping	0.00209048061994
gay	0.00208387692888
BigBanciao	0.00205549479413
Stock	0.00182335817484
Gamesale	0.00182105093345
Salary	0.00180074358542
MuscleBeach	0.00177001225162
Tech_Job	0.0016934430296
CarShop	0.00167086372319
PC_Shopping	0.00133055867192
Rent_tao	0.00131303461722
MobileComm	0.0013093112892
C_Chat	0.00130293786929
BabyMother	0.00129596048905
car	0.00111242883968
LoL	0.00107591364911
HelpBuy	0.000882909462564
